run_date,symbol,weight,provider,history_sources,cache_path,price_column,latest_date,target_date,staleness_days,ma200_ready,before_rows,after_rows,fetched_rows,is_complete,is_fresh,is_qualified,is_target_date,needs_target_update,was_requested,ok,rate_limited,stopped_after_429,retry_after_seconds,message
2026-07-16,NVDA,0.08124779,tiingo,"tiingo,twelve_data",data/cache/prices/NVDA.csv,adjusted_close,2026-07-15,2026-07-15,1,True,314,315,8,True,True,True,True,False,True,True,False,False,,NVDA: 8 rows
2026-07-16,AAPL,0.06934832,tiingo,"tiingo,twelve_data",data/cache/prices/AAPL.csv,adjusted_close,2026-07-15,2026-07-15,1,True,313,314,8,True,True,True,True,False,True,True,False,False,,AAPL: 8 rows
2026-07-16,MU,0.05584223,tiingo,"tiingo,twelve_data",data/cache/prices/MU.csv,adjusted_close,2026-07-15,2026-07-15,1,True,313,314,8,True,True,True,True,False,True,True,False,False,,MU: 8 rows
2026-07-16,MSFT,0.04465237,tiingo,"tiingo,twelve_data",data/cache/prices/MSFT.csv,adjusted_close,2026-07-15,2026-07-15,1,True,313,314,8,True,True,True,True,False,True,True,False,False,,MSFT: 8 rows
2026-07-16,AMZN,0.04158332,tiingo,"tiingo,twelve_data",data/cache/prices/AMZN.csv,adjusted_close,2026-07-15,2026-07-15,1,True,313,314,8,True,True,True,True,False,True,True,False,False,,AMZN: 8 rows
2026-07-16,AMD,0.03833218,tiingo,"tiingo,twelve_data",data/cache/prices/AMD.csv,adjusted_close,2026-07-15,2026-07-15,1,True,313,314,8,True,True,True,True,False,True,True,False,False,,AMD: 8 rows
2026-07-16,GOOGL,0.03395709,tiingo,"tiingo,twelve_data",data/cache/prices/GOOGL.csv,adjusted_close,2026-07-15,2026-07-15,1,True,285,286,8,True,True,True,True,False,True,True,False,False,,GOOGL: 8 rows
2026-07-16,TSLA,0.03168063,tiingo,"tiingo,twelve_data",data/cache/prices/TSLA.csv,adjusted_close,2026-07-15,2026-07-15,1,True,285,286,8,True,True,True,True,False,True,True,False,False,,TSLA: 8 rows
2026-07-16,GOOG,0.03167556,tiingo,"tiingo,twelve_data",data/cache/prices/GOOG.csv,adjusted_close,2026-07-15,2026-07-15,1,True,313,314,8,True,True,True,True,False,True,True,False,False,,GOOG: 8 rows
2026-07-16,AVGO,0.03091117,tiingo,"tiingo,twelve_data",data/cache/prices/AVGO.csv,adjusted_close,2026-07-15,2026-07-15,1,True,313,314,8,True,True,True,True,False,True,True,False,False,,AVGO: 8 rows
2026-07-16,INTC,0.02928589,tiingo,"tiingo,twelve_data",data/cache/prices/INTC.csv,adjusted_close,2026-07-15,2026-07-15,1,True,313,314,8,True,True,True,True,False,True,True,False,False,,INTC: 8 rows
2026-07-16,META,0.02701028,tiingo,"tiingo,twelve_data",data/cache/prices/META.csv,adjusted_close,2026-07-15,2026-07-15,1,True,313,314,8,True,True,True,True,False,True,True,False,False,,META: 8 rows
2026-07-16,WMT,0.02505703,tiingo,"tiingo,twelve_data",data/cache/prices/WMT.csv,adjusted_close,2026-07-15,2026-07-15,1,True,313,314,8,True,True,True,True,False,True,True,False,False,,WMT: 8 rows
2026-07-16,AMAT,0.02141996,tiingo,"tiingo,twelve_data",data/cache/prices/AMAT.csv,adjusted_close,2026-07-15,2026-07-15,1,True,313,314,8,True,True,True,True,False,True,True,False,False,,AMAT: 8 rows
2026-07-16,LRCX,0.0212627,tiingo,"tiingo,twelve_data",data/cache/prices/LRCX.csv,adjusted_close,2026-07-15,2026-07-15,1,True,313,314,8,True,True,True,True,False,True,True,False,False,,LRCX: 8 rows
2026-07-16,CSCO,0.02066105,tiingo,"tiingo,twelve_data",data/cache/prices/CSCO.csv,adjusted_close,2026-07-15,2026-07-15,1,True,313,314,8,True,True,True,True,False,True,True,False,False,,CSCO: 8 rows
2026-07-16,COST,0.01848012,tiingo,"tiingo,twelve_data",data/cache/prices/COST.csv,adjusted_close,2026-07-15,2026-07-15,1,True,313,314,8,True,True,True,True,False,True,True,False,False,,COST: 8 rows
2026-07-16,KLAC,0.01488017,tiingo,"tiingo,twelve_data",data/cache/prices/KLAC.csv,adjusted_close,2026-07-15,2026-07-15,1,True,313,314,8,True,True,True,True,False,True,True,False,False,,KLAC: 8 rows
2026-07-16,NFLX,0.01428937,tiingo,"tiingo,twelve_data",data/cache/prices/NFLX.csv,adjusted_close,2026-07-15,2026-07-15,1,True,313,314,8,True,True,True,True,False,True,True,False,False,,NFLX: 8 rows
2026-07-16,SNDK,0.01410392,tiingo,"tiingo,twelve_data",data/cache/prices/SNDK.csv,adjusted_close,2026-07-15,2026-07-15,1,True,313,314,8,True,True,True,True,False,True,True,False,False,,SNDK: 8 rows
2026-07-16,PLTR,0.01287556,tiingo,"tiingo,twelve_data",data/cache/prices/PLTR.csv,adjusted_close,2026-07-15,2026-07-15,1,True,313,314,8,True,True,True,True,False,True,True,False,False,,PLTR: 8 rows
2026-07-16,TXN,0.01281552,tiingo,"tiingo,twelve_data",data/cache/prices/TXN.csv,adjusted_close,2026-07-15,2026-07-15,1,True,313,314,8,True,True,True,True,False,True,True,False,False,,TXN: 8 rows
2026-07-16,MRVL,0.0118340899999999,tiingo,"tiingo,twelve_data",data/cache/prices/MRVL.csv,adjusted_close,2026-07-15,2026-07-15,1,True,313,314,8,True,True,True,True,False,True,True,False,False,,MRVL: 8 rows
