run_date,symbol,weight,provider,history_sources,cache_path,price_column,latest_date,target_date,staleness_days,ma200_ready,before_rows,after_rows,fetched_rows,is_complete,is_fresh,is_qualified,is_target_date,needs_target_update,was_requested,ok,rate_limited,stopped_after_429,retry_after_seconds,message
2026-06-25,NVDA,0.08124779,tiingo,"tiingo,twelve_data",data/cache/prices/NVDA.csv,adjusted_close,2026-06-24,2026-06-24,1,True,300,301,7,True,True,True,True,False,True,True,False,False,,NVDA: 7 rows
2026-06-25,AAPL,0.06934832,tiingo,"tiingo,twelve_data",data/cache/prices/AAPL.csv,adjusted_close,2026-06-24,2026-06-24,1,True,299,300,7,True,True,True,True,False,True,True,False,False,,AAPL: 7 rows
2026-06-25,MU,0.05584223,tiingo,"tiingo,twelve_data",data/cache/prices/MU.csv,adjusted_close,2026-06-24,2026-06-24,1,True,299,300,7,True,True,True,True,False,True,True,False,False,,MU: 7 rows
2026-06-25,MSFT,0.04465237,tiingo,"tiingo,twelve_data",data/cache/prices/MSFT.csv,adjusted_close,2026-06-24,2026-06-24,1,True,299,300,7,True,True,True,True,False,True,True,False,False,,MSFT: 7 rows
2026-06-25,AMZN,0.04158332,tiingo,"tiingo,twelve_data",data/cache/prices/AMZN.csv,adjusted_close,2026-06-24,2026-06-24,1,True,299,300,7,True,True,True,True,False,True,True,False,False,,AMZN: 7 rows
2026-06-25,AMD,0.03833218,tiingo,"tiingo,twelve_data",data/cache/prices/AMD.csv,adjusted_close,2026-06-24,2026-06-24,1,True,299,300,7,True,True,True,True,False,True,True,False,False,,AMD: 7 rows
2026-06-25,GOOGL,0.03395709,tiingo,"tiingo,twelve_data",data/cache/prices/GOOGL.csv,adjusted_close,2026-06-24,2026-06-24,1,True,271,272,7,True,True,True,True,False,True,True,False,False,,GOOGL: 7 rows
2026-06-25,TSLA,0.03168063,tiingo,"tiingo,twelve_data",data/cache/prices/TSLA.csv,adjusted_close,2026-06-24,2026-06-24,1,True,271,272,7,True,True,True,True,False,True,True,False,False,,TSLA: 7 rows
2026-06-25,GOOG,0.03167556,tiingo,"tiingo,twelve_data",data/cache/prices/GOOG.csv,adjusted_close,2026-06-24,2026-06-24,1,True,299,300,7,True,True,True,True,False,True,True,False,False,,GOOG: 7 rows
2026-06-25,AVGO,0.03091117,tiingo,"tiingo,twelve_data",data/cache/prices/AVGO.csv,adjusted_close,2026-06-24,2026-06-24,1,True,299,300,7,True,True,True,True,False,True,True,False,False,,AVGO: 7 rows
2026-06-25,INTC,0.02928589,tiingo,"tiingo,twelve_data",data/cache/prices/INTC.csv,adjusted_close,2026-06-24,2026-06-24,1,True,299,300,7,True,True,True,True,False,True,True,False,False,,INTC: 7 rows
2026-06-25,META,0.02701028,tiingo,"tiingo,twelve_data",data/cache/prices/META.csv,adjusted_close,2026-06-24,2026-06-24,1,True,299,300,7,True,True,True,True,False,True,True,False,False,,META: 7 rows
2026-06-25,WMT,0.02505703,tiingo,"tiingo,twelve_data",data/cache/prices/WMT.csv,adjusted_close,2026-06-24,2026-06-24,1,True,299,300,7,True,True,True,True,False,True,True,False,False,,WMT: 7 rows
2026-06-25,AMAT,0.02141996,tiingo,"tiingo,twelve_data",data/cache/prices/AMAT.csv,adjusted_close,2026-06-24,2026-06-24,1,True,299,300,7,True,True,True,True,False,True,True,False,False,,AMAT: 7 rows
2026-06-25,LRCX,0.0212627,tiingo,"tiingo,twelve_data",data/cache/prices/LRCX.csv,adjusted_close,2026-06-24,2026-06-24,1,True,299,300,7,True,True,True,True,False,True,True,False,False,,LRCX: 7 rows
2026-06-25,CSCO,0.02066105,tiingo,"tiingo,twelve_data",data/cache/prices/CSCO.csv,adjusted_close,2026-06-24,2026-06-24,1,True,299,300,7,True,True,True,True,False,True,True,False,False,,CSCO: 7 rows
2026-06-25,COST,0.01848012,tiingo,"tiingo,twelve_data",data/cache/prices/COST.csv,adjusted_close,2026-06-24,2026-06-24,1,True,299,300,7,True,True,True,True,False,True,True,False,False,,COST: 7 rows
2026-06-25,KLAC,0.01488017,tiingo,"tiingo,twelve_data",data/cache/prices/KLAC.csv,adjusted_close,2026-06-24,2026-06-24,1,True,299,300,7,True,True,True,True,False,True,True,False,False,,KLAC: 7 rows
2026-06-25,NFLX,0.01428937,tiingo,"tiingo,twelve_data",data/cache/prices/NFLX.csv,adjusted_close,2026-06-24,2026-06-24,1,True,299,300,7,True,True,True,True,False,True,True,False,False,,NFLX: 7 rows
2026-06-25,SNDK,0.01410392,tiingo,"tiingo,twelve_data",data/cache/prices/SNDK.csv,adjusted_close,2026-06-24,2026-06-24,1,True,299,300,7,True,True,True,True,False,True,True,False,False,,SNDK: 7 rows
2026-06-25,PLTR,0.01287556,tiingo,"tiingo,twelve_data",data/cache/prices/PLTR.csv,adjusted_close,2026-06-24,2026-06-24,1,True,299,300,7,True,True,True,True,False,True,True,False,False,,PLTR: 7 rows
2026-06-25,TXN,0.01281552,tiingo,"tiingo,twelve_data",data/cache/prices/TXN.csv,adjusted_close,2026-06-24,2026-06-24,1,True,299,300,7,True,True,True,True,False,True,True,False,False,,TXN: 7 rows
2026-06-25,MRVL,0.0118340899999999,tiingo,"tiingo,twelve_data",data/cache/prices/MRVL.csv,adjusted_close,2026-06-24,2026-06-24,1,True,299,300,7,True,True,True,True,False,True,True,False,False,,MRVL: 7 rows
2026-06-25,WDC,0.01106548,tiingo,"tiingo,twelve_data",data/cache/prices/WDC.csv,adjusted_close,2026-06-24,2026-06-24,1,True,300,301,7,True,True,True,True,False,True,True,False,False,,WDC: 7 rows
2026-06-25,QCOM,0.0105949,tiingo,"tiingo,twelve_data",data/cache/prices/QCOM.csv,adjusted_close,2026-06-24,2026-06-24,1,True,299,300,7,True,True,True,True,False,True,True,False,False,,QCOM: 7 rows
2026-06-25,LIN,0.01037995,tiingo,"tiingo,twelve_data",data/cache/prices/LIN.csv,adjusted_close,2026-06-24,2026-06-24,1,True,299,300,7,True,True,True,True,False,True,True,False,False,,LIN: 7 rows
2026-06-25,PANW,0.01027068,tiingo,"tiingo,twelve_data",data/cache/prices/PANW.csv,adjusted_close,2026-06-24,2026-06-24,1,True,299,300,7,True,True,True,True,False,True,True,False,False,,PANW: 7 rows
2026-06-25,STX,0.0102076799999999,tiingo,"tiingo,twelve_data",data/cache/prices/STX.csv,adjusted_close,2026-06-24,2026-06-24,1,True,299,300,7,True,True,True,True,False,True,True,False,False,,STX: 7 rows
2026-06-25,ADI,0.00927692,tiingo,"tiingo,twelve_data",data/cache/prices/ADI.csv,adjusted_close,2026-06-24,2026-06-24,1,True,299,300,7,True,True,True,True,False,True,True,False,False,,ADI: 7 rows
