run_date,symbol,weight,provider,history_sources,cache_path,price_column,latest_date,target_date,staleness_days,ma200_ready,before_rows,after_rows,fetched_rows,is_complete,is_fresh,is_qualified,is_target_date,needs_target_update,was_requested,ok,rate_limited,stopped_after_429,retry_after_seconds,message
2026-06-24,NVDA,0.08124779,tiingo,"tiingo,twelve_data",data/cache/prices/NVDA.csv,adjusted_close,2026-06-23,2026-06-23,1,True,300,300,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,AAPL,0.06934832,tiingo,"tiingo,twelve_data",data/cache/prices/AAPL.csv,adjusted_close,2026-06-23,2026-06-23,1,True,299,299,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,MU,0.05584223,tiingo,"tiingo,twelve_data",data/cache/prices/MU.csv,adjusted_close,2026-06-23,2026-06-23,1,True,299,299,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,MSFT,0.04465237,tiingo,"tiingo,twelve_data",data/cache/prices/MSFT.csv,adjusted_close,2026-06-23,2026-06-23,1,True,299,299,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,AMZN,0.04158332,tiingo,"tiingo,twelve_data",data/cache/prices/AMZN.csv,adjusted_close,2026-06-23,2026-06-23,1,True,299,299,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,AMD,0.03833218,tiingo,"tiingo,twelve_data",data/cache/prices/AMD.csv,adjusted_close,2026-06-23,2026-06-23,1,True,299,299,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,GOOGL,0.03395709,tiingo,"tiingo,twelve_data",data/cache/prices/GOOGL.csv,adjusted_close,2026-06-23,2026-06-23,1,True,271,271,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,TSLA,0.03168063,tiingo,"tiingo,twelve_data",data/cache/prices/TSLA.csv,adjusted_close,2026-06-23,2026-06-23,1,True,271,271,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,GOOG,0.03167556,tiingo,"tiingo,twelve_data",data/cache/prices/GOOG.csv,adjusted_close,2026-06-23,2026-06-23,1,True,299,299,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,AVGO,0.03091117,tiingo,"tiingo,twelve_data",data/cache/prices/AVGO.csv,adjusted_close,2026-06-23,2026-06-23,1,True,299,299,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,INTC,0.02928589,tiingo,"tiingo,twelve_data",data/cache/prices/INTC.csv,adjusted_close,2026-06-23,2026-06-23,1,True,299,299,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,META,0.02701028,tiingo,"tiingo,twelve_data",data/cache/prices/META.csv,adjusted_close,2026-06-23,2026-06-23,1,True,299,299,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,WMT,0.02505703,tiingo,"tiingo,twelve_data",data/cache/prices/WMT.csv,adjusted_close,2026-06-23,2026-06-23,1,True,299,299,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,AMAT,0.02141996,tiingo,"tiingo,twelve_data",data/cache/prices/AMAT.csv,adjusted_close,2026-06-23,2026-06-23,1,True,299,299,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,LRCX,0.0212627,tiingo,"tiingo,twelve_data",data/cache/prices/LRCX.csv,adjusted_close,2026-06-23,2026-06-23,1,True,299,299,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,CSCO,0.02066105,tiingo,"tiingo,twelve_data",data/cache/prices/CSCO.csv,adjusted_close,2026-06-23,2026-06-23,1,True,299,299,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,COST,0.01848012,tiingo,"tiingo,twelve_data",data/cache/prices/COST.csv,adjusted_close,2026-06-23,2026-06-23,1,True,299,299,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,KLAC,0.01488017,tiingo,"tiingo,twelve_data",data/cache/prices/KLAC.csv,adjusted_close,2026-06-23,2026-06-23,1,True,299,299,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,NFLX,0.01428937,tiingo,"tiingo,twelve_data",data/cache/prices/NFLX.csv,adjusted_close,2026-06-23,2026-06-23,1,True,299,299,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,SNDK,0.01410392,tiingo,"tiingo,twelve_data",data/cache/prices/SNDK.csv,adjusted_close,2026-06-23,2026-06-23,1,True,299,299,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,PLTR,0.01287556,tiingo,"tiingo,twelve_data",data/cache/prices/PLTR.csv,adjusted_close,2026-06-23,2026-06-23,1,True,299,299,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,TXN,0.01281552,tiingo,"tiingo,twelve_data",data/cache/prices/TXN.csv,adjusted_close,2026-06-23,2026-06-23,1,True,299,299,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,MRVL,0.0118340899999999,tiingo,"tiingo,twelve_data",data/cache/prices/MRVL.csv,adjusted_close,2026-06-23,2026-06-23,1,True,299,299,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,WDC,0.01106548,tiingo,"tiingo,twelve_data",data/cache/prices/WDC.csv,adjusted_close,2026-06-23,2026-06-23,1,True,300,300,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,QCOM,0.0105949,tiingo,"tiingo,twelve_data",data/cache/prices/QCOM.csv,adjusted_close,2026-06-23,2026-06-23,1,True,299,299,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,LIN,0.01037995,tiingo,"tiingo,twelve_data",data/cache/prices/LIN.csv,adjusted_close,2026-06-23,2026-06-23,1,True,299,299,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,PANW,0.01027068,tiingo,"tiingo,twelve_data",data/cache/prices/PANW.csv,adjusted_close,2026-06-23,2026-06-23,1,True,299,299,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,STX,0.0102076799999999,tiingo,"tiingo,twelve_data",data/cache/prices/STX.csv,adjusted_close,2026-06-23,2026-06-23,1,True,299,299,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,ADI,0.00927692,tiingo,"tiingo,twelve_data",data/cache/prices/ADI.csv,adjusted_close,2026-06-23,2026-06-23,1,True,299,299,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,TMUS,0.00875507,tiingo,"tiingo,twelve_data",data/cache/prices/TMUS.csv,adjusted_close,2026-06-23,2026-06-23,1,True,300,300,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,PEP,0.00857774,tiingo,"tiingo,twelve_data",data/cache/prices/PEP.csv,adjusted_close,2026-06-23,2026-06-23,1,True,300,300,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,AMGN,0.00795968,tiingo,"tiingo,twelve_data",data/cache/prices/AMGN.csv,adjusted_close,2026-06-23,2026-06-23,1,True,300,300,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,CRWD,0.00755127,tiingo,"tiingo,twelve_data",data/cache/prices/CRWD.csv,adjusted_close,2026-06-23,2026-06-23,1,True,300,300,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,GILD,0.00676435,tiingo,"tiingo,twelve_data",data/cache/prices/GILD.csv,adjusted_close,2026-06-23,2026-06-23,1,True,300,300,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,HON,0.00636705,tiingo,"tiingo,twelve_data",data/cache/prices/HON.csv,adjusted_close,2026-06-23,2026-06-23,1,True,300,300,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,ISRG,0.00631824,tiingo,"tiingo,twelve_data",data/cache/prices/ISRG.csv,adjusted_close,2026-06-23,2026-06-23,1,True,300,300,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,APP,0.00630834,tiingo,"tiingo,twelve_data",data/cache/prices/APP.csv,adjusted_close,2026-06-23,2026-06-23,1,True,300,300,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,BKNG,0.00596375,tiingo,"tiingo,twelve_data",data/cache/prices/BKNG.csv,adjusted_close,2026-06-23,2026-06-23,1,True,300,300,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,SHOP,0.00583688,tiingo,"tiingo,twelve_data",data/cache/prices/SHOP.csv,adjusted_close,2026-06-23,2026-06-23,1,True,300,300,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,VRTX,0.0050179,tiingo,"tiingo,twelve_data",data/cache/prices/VRTX.csv,adjusted_close,2026-06-23,2026-06-23,1,True,300,300,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
2026-06-24,SBUX,0.0050153499999999,tiingo,"tiingo,twelve_data",data/cache/prices/SBUX.csv,adjusted_close,2026-06-23,2026-06-23,1,True,300,300,0,True,True,True,True,False,False,True,False,False,,"cache complete, fresh and target-aligned"
